AAPL (APPLE INC),109.80,-0.03,
Nov 04 2016 @ 14:35 ET,Bid,109.79,Ask,109.80,Size,13x6,Vol,20523482,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
17 Feb 120.00 (AAPL1717B120-I),1.95,+0.06,1.85,1.86,34,27969,17 Feb 120.00 (AAPL1717N120-I),12.35,0.0,12.15,12.30,0,3569,
17 Feb 120.00 (AAPL1717B120-J),3.21,0.0,1.85,2.00,0,27969,17 Feb 120.00 (AAPL1717N120-J),0.0,0.0,12.15,12.35,0,3569,
17 Feb 120.00 (AAPL1717B120-K),3.25,0.0,1.41,1.87,0,27969,17 Feb 120.00 (AAPL1717N120-K),0.0,0.0,12.15,12.30,0,3569,
17 Feb 120.00 (AAPL1717B120-O),1.92,-0.03,1.85,1.89,60,27969,17 Feb 120.00 (AAPL1717N120-O),9.65,0.0,12.15,12.30,0,3569,
17 Feb 120.00 (AAPL1717B120-P),1.88,-0.05,1.85,1.92,64,27969,17 Feb 120.00 (AAPL1717N120-P),10.99,0.0,12.15,12.30,0,3569,
17 Feb 120.00 (AAPL1717B120-S),2.27,0.0,1.85,1.91,0,27969,17 Feb 120.00 (AAPL1717N120-S),0.0,0.0,12.15,12.30,0,3569,
17 Feb 120.00 (AAPL1717B120-X),1.89,+0.02,1.84,1.90,45,27969,17 Feb 120.00 (AAPL1717N120-X),11.00,0.0,12.15,12.35,0,3569,
17 Feb 120.00 (AAPL1717B120-Y),1.83,-0.06,1.85,1.93,7,27969,17 Feb 120.00 (AAPL1717N120-Y),11.20,0.0,12.15,12.50,0,3569,
17 Feb 125.00 (AAPL1717B125),1.00,+0.01,0.97,0.99,254,31477,17 Feb 125.00 (AAPL1717N125),16.88,+1.86,16.05,16.55,5,645,
17 Feb 125.00 (AAPL1717B125-3),0.99,-0.14,0.97,0.99,1,31477,17 Feb 125.00 (AAPL1717N125-3),12.10,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-4),1.05,0.0,0.96,1.00,0,31477,17 Feb 125.00 (AAPL1717N125-4),13.50,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-8),0.99,-0.06,0.93,1.12,25,31477,17 Feb 125.00 (AAPL1717N125-8),15.02,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-A),0.94,-0.05,0.96,1.00,5,31477,17 Feb 125.00 (AAPL1717N125-A),14.45,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-B),1.00,+0.01,0.94,1.00,23,31477,17 Feb 125.00 (AAPL1717N125-B),11.76,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-E),1.01,-0.01,0.96,0.99,8,31477,17 Feb 125.00 (AAPL1717N125-E),15.28,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-I),1.03,+0.01,0.97,0.99,176,31477,17 Feb 125.00 (AAPL1717N125-I),15.45,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-J),1.22,0.0,0.60,1.31,0,31477,17 Feb 125.00 (AAPL1717N125-J),0.0,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-K),1.51,0.0,0.82,1.20,0,31477,17 Feb 125.00 (AAPL1717N125-K),0.0,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-O),1.05,0.0,0.96,0.99,0,31477,17 Feb 125.00 (AAPL1717N125-O),14.45,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-P),1.18,0.0,0.97,0.99,0,31477,17 Feb 125.00 (AAPL1717N125-P),13.20,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-S),1.01,0.0,0.98,1.10,0,31477,17 Feb 125.00 (AAPL1717N125-S),13.20,0.0,16.05,16.55,0,645,
17 Feb 125.00 (AAPL1717B125-X),1.01,-0.03,0.96,1.00,14,31477,17 Feb 125.00 (AAPL1717N125-X),16.88,+3.43,16.05,16.55,5,645,
17 Feb 125.00 (AAPL1717B125-Y),1.03,+0.02,0.97,1.06,2,31477,17 Feb 125.00 (AAPL1717N125-Y),13.45,0.0,16.05,16.55,0,645,
17 Feb 130.00 (AAPL1717B130),0.52,-0.01,0.51,0.53,137,9933,17 Feb 130.00 (AAPL1717N130),21.73,+1.54,20.55,21.10,8,189,
17 Feb 130.00 (AAPL1717B130-3),0.52,0.0,0.47,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-3),0.0,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-4),0.52,-0.02,0.49,0.53,8,9933,17 Feb 130.00 (AAPL1717N130-4),16.80,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-8),0.68,0.0,0.47,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-8),20.19,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-A),0.52,0.0,0.49,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-A),17.10,0.0,20.55,21.15,0,189,
17 Feb 130.00 (AAPL1717B130-B),0.57,0.0,0.48,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-B),0.0,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-E),0.53,0.0,0.49,0.53,53,9933,17 Feb 130.00 (AAPL1717N130-E),21.73,+4.63,20.55,21.15,8,189,
17 Feb 130.00 (AAPL1717B130-I),0.53,0.0,0.51,0.53,60,9933,17 Feb 130.00 (AAPL1717N130-I),16.65,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-J),0.60,0.0,0.47,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-J),0.0,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-K),1.78,0.0,0.29,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-K),0.0,0.0,19.65,22.85,0,189,
17 Feb 130.00 (AAPL1717B130-O),0.50,-0.08,0.48,0.57,10,9933,17 Feb 130.00 (AAPL1717N130-O),16.65,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-P),0.50,-0.05,0.51,0.53,4,9933,17 Feb 130.00 (AAPL1717N130-P),15.35,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-S),0.53,0.0,0.48,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-S),15.15,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-X),0.51,-0.03,0.48,0.53,2,9933,17 Feb 130.00 (AAPL1717N130-X),16.80,0.0,20.55,21.10,0,189,
17 Feb 130.00 (AAPL1717B130-Y),0.60,0.0,0.51,0.53,0,9933,17 Feb 130.00 (AAPL1717N130-Y),14.45,0.0,20.55,21.10,0,189,
17 Feb 135.00 (AAPL1717B135),0.28,-0.01,0.27,0.29,28,2936,17 Feb 135.00 (AAPL1717N135),21.30,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-3),0.32,0.0,0.25,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-3),0.0,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-4),0.29,0.0,0.25,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-4),22.25,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-8),0.28,0.0,0.24,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-8),19.20,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-A),1.03,0.0,0.25,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-A),19.80,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-B),0.29,0.0,0.25,0.30,0,2936,17 Feb 135.00 (AAPL1717N135-B),0.0,0.0,25.25,25.95,0,44,
17 Feb 135.00 (AAPL1717B135-E),0.28,-0.01,0.27,0.29,8,2936,17 Feb 135.00 (AAPL1717N135-E),19.35,0.0,25.25,25.95,0,44,
17 Feb 135.00 (AAPL1717B135-I),0.32,0.0,0.27,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-I),21.30,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-J),0.44,0.0,0.26,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-J),0.0,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-K),0.0,0.0,0.15,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-K),0.0,0.0,24.55,27.55,0,44,
17 Feb 135.00 (AAPL1717B135-O),0.58,0.0,0.23,0.32,0,2936,17 Feb 135.00 (AAPL1717N135-O),19.30,0.0,25.25,25.95,0,44,
17 Feb 135.00 (AAPL1717B135-P),0.28,0.0,0.25,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-P),20.20,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-S),0.33,0.0,0.25,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-S),0.0,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-X),0.29,-0.15,0.26,0.29,20,2936,17 Feb 135.00 (AAPL1717N135-X),19.90,0.0,25.25,25.90,0,44,
17 Feb 135.00 (AAPL1717B135-Y),0.32,0.0,0.27,0.29,0,2936,17 Feb 135.00 (AAPL1717N135-Y),0.0,0.0,25.25,25.90,0,44,
17 Feb 140.00 (AAPL1717B140),0.17,+0.01,0.15,0.16,356,2482,17 Feb 140.00 (AAPL1717N140),30.27,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-3),0.25,0.0,0.14,0.17,0,2482,17 Feb 140.00 (AAPL1717N140-3),0.0,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-4),0.17,-0.09,0.15,0.17,35,2482,17 Feb 140.00 (AAPL1717N140-4),0.0,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-8),0.56,0.0,0.13,0.17,0,2482,17 Feb 140.00 (AAPL1717N140-8),0.0,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-A),0.17,-0.09,0.15,0.17,3,2482,17 Feb 140.00 (AAPL1717N140-A),0.0,0.0,30.10,30.80,0,12,
17 Feb 140.00 (AAPL1717B140-B),0.56,0.0,0.14,0.17,0,2482,17 Feb 140.00 (AAPL1717N140-B),26.58,0.0,30.10,30.80,0,12,
17 Feb 140.00 (AAPL1717B140-E),0.17,0.0,0.15,0.17,249,2482,17 Feb 140.00 (AAPL1717N140-E),23.45,0.0,30.10,30.80,0,12,
17 Feb 140.00 (AAPL1717B140-I),0.17,+0.01,0.15,0.16,5,2482,17 Feb 140.00 (AAPL1717N140-I),25.90,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-J),0.32,0.0,0.15,0.17,0,2482,17 Feb 140.00 (AAPL1717N140-J),0.0,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-K),0.32,0.0,0.09,0.17,0,2482,17 Feb 140.00 (AAPL1717N140-K),0.0,0.0,29.15,32.55,0,12,
17 Feb 140.00 (AAPL1717B140-O),0.55,0.0,0.10,0.18,0,2482,17 Feb 140.00 (AAPL1717N140-O),0.0,0.0,30.10,30.85,0,12,
17 Feb 140.00 (AAPL1717B140-P),0.31,0.0,0.15,0.19,0,2482,17 Feb 140.00 (AAPL1717N140-P),30.27,0.0,30.10,30.80,0,12,
17 Feb 140.00 (AAPL1717B140-S),0.17,-0.06,0.15,0.19,25,2482,17 Feb 140.00 (AAPL1717N140-S),0.0,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-X),0.15,-0.17,0.15,0.17,6,2482,17 Feb 140.00 (AAPL1717N140-X),23.45,0.0,30.10,30.75,0,12,
17 Feb 140.00 (AAPL1717B140-Y),0.17,-0.09,0.15,0.16,33,2482,17 Feb 140.00 (AAPL1717N140-Y),0.0,0.0,30.10,30.75,0,12,
17 Feb 145.00 (AAPL1717B145),0.11,-0.01,0.09,0.10,10,154,17 Feb 145.00 (AAPL1717N145),0.0,0.0,34.95,35.95,0,0,
17 Feb 145.00 (AAPL1717B145-3),0.45,0.0,0.09,0.11,0,154,17 Feb 145.00 (AAPL1717N145-3),0.0,0.0,33.80,36.00,0,0,
17 Feb 145.00 (AAPL1717B145-4),0.11,-0.20,0.09,0.11,10,154,17 Feb 145.00 (AAPL1717N145-4),0.0,0.0,33.80,35.95,0,0,
17 Feb 145.00 (AAPL1717B145-8),0.14,0.0,0.08,0.11,0,154,17 Feb 145.00 (AAPL1717N145-8),0.0,0.0,33.80,37.10,0,0,
17 Feb 145.00 (AAPL1717B145-A),0.14,0.0,0.09,0.10,0,154,17 Feb 145.00 (AAPL1717N145-A),0.0,0.0,0.0,0.0,0,0,
17 Feb 145.00 (AAPL1717B145-B),0.18,0.0,0.09,0.12,0,154,17 Feb 145.00 (AAPL1717N145-B),0.0,0.0,33.80,37.10,0,0,
17 Feb 145.00 (AAPL1717B145-E),0.12,0.0,0.09,0.11,0,154,17 Feb 145.00 (AAPL1717N145-E),0.0,0.0,34.95,35.95,0,0,
17 Feb 145.00 (AAPL1717B145-I),0.09,0.0,0.09,0.10,0,154,17 Feb 145.00 (AAPL1717N145-I),0.0,0.0,33.80,36.10,0,0,
17 Feb 145.00 (AAPL1717B145-J),0.0,0.0,0.09,0.11,0,154,17 Feb 145.00 (AAPL1717N145-J),0.0,0.0,33.80,37.10,0,0,
17 Feb 145.00 (AAPL1717B145-K),0.45,0.0,0.05,0.11,0,154,17 Feb 145.00 (AAPL1717N145-K),0.0,0.0,33.80,37.35,0,0,
17 Feb 145.00 (AAPL1717B145-O),0.16,0.0,0.08,0.11,0,154,17 Feb 145.00 (AAPL1717N145-O),0.0,0.0,33.80,37.50,0,0,
17 Feb 145.00 (AAPL1717B145-P),0.35,0.0,0.09,0.10,0,154,17 Feb 145.00 (AAPL1717N145-P),0.0,0.0,0.0,0.0,0,0,
17 Feb 145.00 (AAPL1717B145-S),0.0,0.0,0.07,0.10,0,154,17 Feb 145.00 (AAPL1717N145-S),0.0,0.0,33.80,36.05,0,0,
17 Feb 145.00 (AAPL1717B145-X),0.09,0.0,0.09,0.11,0,154,17 Feb 145.00 (AAPL1717N145-X),0.0,0.0,33.80,35.95,0,0,
17 Feb 145.00 (AAPL1717B145-Y),0.14,0.0,0.09,0.10,0,154,17 Feb 145.00 (AAPL1717N145-Y),0.0,0.0,34.95,35.95,0,0,
17 Feb 150.00 (AAPL1717B150),0.08,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150),39.30,0.0,39.95,40.85,0,10,
17 Feb 150.00 (AAPL1717B150-3),0.20,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-3),0.0,0.0,38.10,42.50,0,10,
17 Feb 150.00 (AAPL1717B150-4),0.06,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-4),0.0,0.0,39.10,40.90,0,10,
17 Feb 150.00 (AAPL1717B150-8),0.08,0.0,0.04,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-8),0.0,0.0,38.95,41.95,0,10,
17 Feb 150.00 (AAPL1717B150-A),0.06,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-A),0.0,0.0,39.10,41.60,0,10,
17 Feb 150.00 (AAPL1717B150-B),0.20,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-B),0.0,0.0,38.95,42.50,0,10,
17 Feb 150.00 (AAPL1717B150-E),0.06,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-E),33.90,0.0,39.95,40.90,0,10,
17 Feb 150.00 (AAPL1717B150-I),0.10,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-I),39.30,0.0,38.85,42.10,0,10,
17 Feb 150.00 (AAPL1717B150-J),0.0,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-J),0.0,0.0,38.95,42.55,0,10,
17 Feb 150.00 (AAPL1717B150-K),0.0,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-K),0.0,0.0,38.95,42.30,0,10,
17 Feb 150.00 (AAPL1717B150-O),0.25,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-O),0.0,0.0,38.85,42.45,0,10,
17 Feb 150.00 (AAPL1717B150-P),0.23,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-P),34.55,0.0,38.95,42.35,0,10,
17 Feb 150.00 (AAPL1717B150-S),0.0,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-S),0.0,0.0,38.95,42.05,0,10,
17 Feb 150.00 (AAPL1717B150-X),0.06,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-X),37.85,0.0,38.95,42.20,0,10,
17 Feb 150.00 (AAPL1717B150-Y),0.0,0.0,0.05,0.07,0,1207,17 Feb 150.00 (AAPL1717N150-Y),0.0,0.0,39.95,40.95,0,10,
17 Feb 155.00 (AAPL1717B155),0.05,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155),0.0,0.0,44.90,45.85,0,0,
17 Feb 155.00 (AAPL1717B155-3),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-3),0.0,0.0,43.20,47.50,0,0,
17 Feb 155.00 (AAPL1717B155-4),0.07,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-4),0.0,0.0,44.00,46.95,0,0,
17 Feb 155.00 (AAPL1717B155-8),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-8),0.0,0.0,43.90,46.90,0,0,
17 Feb 155.00 (AAPL1717B155-A),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-A),0.0,0.0,44.10,46.60,0,0,
17 Feb 155.00 (AAPL1717B155-B),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-B),0.0,0.0,43.90,47.45,0,0,
17 Feb 155.00 (AAPL1717B155-E),0.05,0.0,0.0,0.07,0,7,17 Feb 155.00 (AAPL1717N155-E),0.0,0.0,44.90,45.90,0,0,
17 Feb 155.00 (AAPL1717B155-I),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-I),0.0,0.0,43.75,47.25,0,0,
17 Feb 155.00 (AAPL1717B155-J),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-J),0.0,0.0,43.90,47.55,0,0,
17 Feb 155.00 (AAPL1717B155-K),0.0,0.0,0.0,2.16,0,7,17 Feb 155.00 (AAPL1717N155-K),0.0,0.0,43.90,47.35,0,0,
17 Feb 155.00 (AAPL1717B155-O),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-O),0.0,0.0,43.90,47.40,0,0,
17 Feb 155.00 (AAPL1717B155-P),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-P),0.0,0.0,43.90,47.30,0,0,
17 Feb 155.00 (AAPL1717B155-S),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-S),0.0,0.0,43.45,46.75,0,0,
17 Feb 155.00 (AAPL1717B155-X),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-X),0.0,0.0,43.90,47.15,0,0,
17 Feb 155.00 (AAPL1717B155-Y),0.0,0.0,0.0,0.06,0,7,17 Feb 155.00 (AAPL1717N155-Y),0.0,0.0,44.90,45.85,0,0,
17 Feb 160.00 (AAPL1717B160),0.08,0.0,0.01,0.05,0,1,17 Feb 160.00 (AAPL1717N160),0.0,0.0,49.85,50.80,0,0,
17 Feb 160.00 (AAPL1717B160-3),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-3),0.0,0.0,48.35,52.45,0,0,
17 Feb 160.00 (AAPL1717B160-4),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-4),0.0,0.0,48.95,51.95,0,0,
17 Feb 160.00 (AAPL1717B160-8),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-8),0.0,0.0,48.90,51.90,0,0,
17 Feb 160.00 (AAPL1717B160-A),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-A),0.0,0.0,49.05,51.55,0,0,
17 Feb 160.00 (AAPL1717B160-B),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-B),0.0,0.0,48.90,52.45,0,0,
17 Feb 160.00 (AAPL1717B160-E),0.0,0.0,0.0,0.06,0,1,17 Feb 160.00 (AAPL1717N160-E),0.0,0.0,49.85,50.85,0,0,
17 Feb 160.00 (AAPL1717B160-I),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-I),0.0,0.0,48.80,52.25,0,0,
17 Feb 160.00 (AAPL1717B160-J),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-J),0.0,0.0,48.90,52.45,0,0,
17 Feb 160.00 (AAPL1717B160-K),0.0,0.0,0.0,2.15,0,1,17 Feb 160.00 (AAPL1717N160-K),0.0,0.0,48.90,52.30,0,0,
17 Feb 160.00 (AAPL1717B160-O),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-O),0.0,0.0,48.80,52.40,0,0,
17 Feb 160.00 (AAPL1717B160-P),0.08,0.0,0.01,0.05,0,1,17 Feb 160.00 (AAPL1717N160-P),0.0,0.0,48.90,52.30,0,0,
17 Feb 160.00 (AAPL1717B160-S),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-S),0.0,0.0,48.90,51.90,0,0,
17 Feb 160.00 (AAPL1717B160-X),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-X),0.0,0.0,48.90,52.15,0,0,
17 Feb 160.00 (AAPL1717B160-Y),0.0,0.0,0.0,0.05,0,1,17 Feb 160.00 (AAPL1717N160-Y),0.0,0.0,49.85,50.80,0,0,
17 Feb 165.00 (AAPL1717B165),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165),0.0,0.0,54.85,55.85,0,0,
17 Feb 165.00 (AAPL1717B165-3),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-3),0.0,0.0,53.15,57.45,0,0,
17 Feb 165.00 (AAPL1717B165-4),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-4),0.0,0.0,53.95,56.90,0,0,
17 Feb 165.00 (AAPL1717B165-8),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-8),0.0,0.0,53.80,56.90,0,0,
17 Feb 165.00 (AAPL1717B165-A),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-A),0.0,0.0,54.05,56.55,0,0,
17 Feb 165.00 (AAPL1717B165-B),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-B),0.0,0.0,53.80,57.45,0,0,
17 Feb 165.00 (AAPL1717B165-E),0.0,0.0,0.0,0.05,0,0,17 Feb 165.00 (AAPL1717N165-E),0.0,0.0,54.85,55.85,0,0,
17 Feb 165.00 (AAPL1717B165-I),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-I),0.0,0.0,53.65,57.30,0,0,
17 Feb 165.00 (AAPL1717B165-J),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-J),0.0,0.0,53.80,57.50,0,0,
17 Feb 165.00 (AAPL1717B165-K),0.0,0.0,0.0,2.14,0,0,17 Feb 165.00 (AAPL1717N165-K),0.0,0.0,53.80,57.25,0,0,
17 Feb 165.00 (AAPL1717B165-O),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-O),0.0,0.0,53.80,57.35,0,0,
17 Feb 165.00 (AAPL1717B165-P),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-P),0.0,0.0,53.80,57.25,0,0,
17 Feb 165.00 (AAPL1717B165-S),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-S),0.0,0.0,53.80,56.90,0,0,
17 Feb 165.00 (AAPL1717B165-X),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-X),0.0,0.0,53.80,57.10,0,0,
17 Feb 165.00 (AAPL1717B165-Y),0.0,0.0,0.0,0.04,0,0,17 Feb 165.00 (AAPL1717N165-Y),0.0,0.0,54.85,55.85,0,0,
17 Feb 170.00 (AAPL1717B170),0.05,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170),0.0,0.0,59.85,60.80,0,0,
17 Feb 170.00 (AAPL1717B170-3),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-3),0.0,0.0,58.15,62.40,0,0,
17 Feb 170.00 (AAPL1717B170-4),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-4),0.0,0.0,58.90,61.95,0,0,
17 Feb 170.00 (AAPL1717B170-8),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-8),0.0,0.0,58.90,61.95,0,0,
17 Feb 170.00 (AAPL1717B170-A),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-A),0.0,0.0,59.00,61.50,0,0,
17 Feb 170.00 (AAPL1717B170-B),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-B),0.0,0.0,58.90,62.40,0,0,
17 Feb 170.00 (AAPL1717B170-E),0.05,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-E),0.0,0.0,59.80,60.80,0,0,
17 Feb 170.00 (AAPL1717B170-I),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-I),0.0,0.0,58.45,62.45,0,0,
17 Feb 170.00 (AAPL1717B170-J),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-J),0.0,0.0,58.90,62.45,0,0,
17 Feb 170.00 (AAPL1717B170-K),0.0,0.0,0.0,2.14,0,230,17 Feb 170.00 (AAPL1717N170-K),0.0,0.0,58.90,62.25,0,0,
17 Feb 170.00 (AAPL1717B170-O),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-O),0.0,0.0,58.70,62.40,0,0,
17 Feb 170.00 (AAPL1717B170-P),0.05,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-P),0.0,0.0,58.90,62.25,0,0,
17 Feb 170.00 (AAPL1717B170-S),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-S),0.0,0.0,58.90,61.95,0,0,
17 Feb 170.00 (AAPL1717B170-X),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-X),0.0,0.0,58.90,62.10,0,0,
17 Feb 170.00 (AAPL1717B170-Y),0.0,0.0,0.0,0.04,0,230,17 Feb 170.00 (AAPL1717N170-Y),0.0,0.0,59.85,60.80,0,0,
17 Feb 175.00 (AAPL1717B175),0.0,0.0,0.0,0.03,0,0,17 Feb 175.00 (AAPL1717N175),0.0,0.0,64.80,65.80,0,0,
17 Feb 175.00 (AAPL1717B175-3),0.0,0.0,0.0,0.03,0,0,17 Feb 175.00 (AAPL1717N175-3),0.0,0.0,63.15,67.40,0,0,
17 Feb 175.00 (AAPL1717B175-4),0.0,0.0,0.0,0.03,0,0,17 Feb 175.00 (AAPL1717N175-4),0.0,0.0,63.85,66.85,0,0,
